1396656119,1,0.0220,67.4300
1396656119,1,0.0780,67.4300
1396656169,2,0.1100,67.3300
1396656173,1,20.6500,67.3300
1396656175,1,27.7679,67.3300
1396656187,2,2.3280,67.3600
1396656190,2,0.0008,67.3600
1396656216,1,5.1007,67.3600
1396656267,1,0.0009,67.3600
1396656277,1,15.0875,67.4100
1396656277,1,0.0007,67.4300
1396656282,2,30.0000,67.4000
1396656285,2,32.4024,67.4000
1396656300,2,5.0000,67.4000
1396656320,2,132.5967,67.4000
1396656324,1,0.1000,67.4000
1396656334,1,4.6890,67.3900
1396656342,1,0.0004,67.3900
1396656342,1,0.0230,67.3900
1396656342,1,199.9766,67.4000
1396656358,1,9.3867,67.4000
1396656395,1,30.0812,67.4700
1396656412,2,0.0010,67.4300
1396656412,2,4.9990,67.3600
1396656424,1,12.0000,67.4700
1396656487,1,0.3962,67.4600
1396656492,2,20.6500,67.4600
1396656498,2,12.1330,67.4600
1396656499,2,3.0000,67.4600
1396656501,1,177.9188,67.4700
1396656504,2,0.2398,67.4700
1396656505,1,200.0000,67.4800
1396656505,1,28.0400,67.4800
1396656505,1,21.9600,67.5000
1396656542,2,0.5000,67.4700
1396656544,2,0.5000,67.4700
1396656546,2,0.5000,67.4700
1396656548,2,0.5000,67.4700
1396656550,2,0.5000,67.4700
1396656552,2,0.5000,67.4700
1396656554,2,0.5000,67.4700
1396656556,2,0.5000,67.4700
1396656558,2,0.5000,67.4700
1396656560,2,0.5000,67.4700
1396656625,1,0.0354,67.4900
1396656625,1,71.6352,67.5000
1396656625,1,71.6500,67.5900
1396656625,1,44.5929,67.6100
1396656625,1,12.7285,67.7000
1396656631,1,0.3860,67.7000
1396656657,2,5.3700,67.5200
1396656657,2,3.0000,67.4800
1396656660,2,12.7310,67.4800
1396656681,1,15.7310,67.5000
1396656681,1,5.4086,67.5000
1396656681,1,0.0018,67.5100
1396656685,1,41.3645,67.5100
1396656690,1,48.6207,67.5100
1396656690,1,100.0000,67.6000
1396656690,1,36.2055,67.7000
1396656692,2,3.0000,67.7000
1396656694,2,54.7700,67.7000
1396656694,2,3.0000,67.7100
1396656698,2,2.4000,67.7100
1396656698,2,0.6000,67.7000
1396656701,2,2.4000,67.7000
1396656703,2,132.8023,67.7000
1396656709,1,3.0000,67.5000
1396656720,2,3.0000,67.5100
1396656825,2,5.0000,67.5100
1396656839,1,8.0000,67.5400
1396656839,1,9.6200,67.5500
1396656858,2,3.0000,67.5100
1396656869,1,26.3800,67.5500
1396656878,1,6.1983,67.6900
1396656878,1,0.7928,67.6900
1396656878,1,0.0696,67.6900
1396656878,1,1.0000,67.7000
1396656878,1,76.4673,67.7000
1396656878,1,15.3590,67.8000
1396656882,1,0.2430,67.8000
1396656893,2,3.0000,67.5900
1396656925,1,2.6593,67.7900
1396656925,1,115.0000,67.7900
1396656927,2,3.0000,67.7900
1396656931,1,5.0982,67.8000
1396656932,2,47.5300,67.7900
1396656934,2,3.0000,67.7900
1396656938,2,3.0000,67.7900
1396656941,2,3.0000,67.7900
1396656944,2,3.0000,67.7900
1396656944,2,165.0000,67.7900
1396656947,2,26.3800,67.7900
1396656947,2,3.0000,67.7900
1396656950,2,3.0000,67.7900
1396656953,2,3.0000,67.7900
1396656954,2,5.0000,67.7900
1396656957,2,3.0000,67.7900
1396656959,2,1.8000,67.7900
1396656960,2,5.0000,67.7900
1396656966,2,200.0000,67.7900
1396656967,2,216.4449,67.7900
1396657086,1,5.1043,67.7800
1396657086,1,2.0000,67.7900
1396657086,1,42.1777,67.7900
1396657089,1,0.0670,67.7900
1396657135,2,12.1561,67.6100
1396657200,2,5.0000,67.5500
1396657237,2,0.3241,67.5500
1396657237,2,0.5000,67.5200
1396657237,2,30.5309,67.5200
1396657237,2,1.0000,67.5000
1396657237,2,8.7738,67.5000
1396657360,2,12.2797,67.5400
1396657360,2,5.0000,67.5200
1396657360,2,10.0000,67.5100
1396657360,2,6.7400,67.5100
1396657360,2,1.8816,67.5000
1396657360,2,458.0987,67.5000
1396657472,1,12.1561,67.6000
1396657549,2,95.2220,67.6100
1396657549,2,39.0465,67.6000
1396657701,2,71.1039,67.5000
1396657701,2,34.0000,67.5000
1396657713,1,7.0993,67.4900
1396657713,1,95.2220,67.4900
1396657713,1,5.3262,67.4900
1396657713,1,392.3525,67.5000
1396657726,1,30.0890,67.5000
1396657745,1,1.1177,67.4900
1396657745,1,0.0017,67.5000
1396657747,2,5.0000,67.4700
1396657760,1,200.0000,67.5000
1396657775,1,30.0806,67.5000
1396657784,1,54.1865,67.5000
1396657815,2,8.2200,67.5100
1396657815,2,37.5935,67.5100
1396657832,1,0.7647,67.7000
1396657832,1,8.1377,67.7400
1396657832,1,37.5935,67.7400
1396657832,1,0.0807,67.7400
1396657832,1,46.3004,67.7500
1396657908,1,0.0490,67.7000
1396658009,1,0.1102,67.6900
1396658009,1,107.7538,67.7000
1396658019,1,0.0790,67.7000
1396658085,1,44.3974,67.6500
1396658106,2,0.3441,67.5400
1396658124,1,246.8450,67.6500
1396658128,2,1.0000,67.5600
1396658128,2,29.0000,67.5400
1396658186,2,1.0000,67.5400
1396658246,1,46.3047,67.6000
1396658300,1,1.0000,67.6300
