1395213939,2,0.0474,119.5000
1395213939,1,0.4596,119.0000
1395213939,1,1.0000,120.0000
1395213939,1,100.0000,121.3000
1395213939,1,72.7840,123.0000
1395213939,1,100.0000,128.0000
1395213939,1,149.9990,129.0000
1395213939,1,113.7574,130.0000
1395213939,1,9.0000,121.0000
1395213939,2,10.0000,120.0000
1395213939,2,0.0808,119.9900
1395213939,1,8.6200,119.9500
1395213939,2,1.0000,119.0000
1395213939,2,82.6965,119.0000
1395213939,2,7.9800,118.0000
1395213939,2,0.4990,118.0000
1395213939,2,9.9800,118.0000
1395213939,2,50.0000,118.0000
1395213939,2,180.7620,118.0000
1395213939,2,324.7248,118.0000
1395213939,2,199.9000,118.0000
1395213939,2,1.0000,118.0000
1395213939,2,0.5242,118.0000
1395213939,2,40.4758,118.0000
1395213939,1,30.0000,118.9000
1395213939,2,31.6305,118.0000
1395213939,2,6.4000,117.6000
1395213939,1,20.0000,116.5000
1395213939,2,0.0187,116.0000
1395213939,2,0.0813,116.0000
1395213939,1,5.0000,116.5000
1395213939,1,2.0000,116.5000
1395213939,1,13.0000,116.5000
1395213939,2,0.0500,116.0000
1395213939,2,250.2311,116.0000
1395213939,2,1.0000,116.0000
1395213939,2,348.7189,115.0100
1395213939,1,0.1000,116.0000
1395213939,1,19.9000,116.5000
1395213939,1,1.0000,116.5000
1395213939,1,32.5108,116.5000
1395213939,1,0.1000,116.5000
1395213952,2,149.0000,115.0100
1395213954,2,200.0000,115.0100
1395213955,1,1.0124,116.0000
1395213955,2,100.0000,115.0100
1395213956,2,906.2811,115.0100
1395213956,2,68.0000,115.0000
1395213956,2,0.0143,115.0000
1395213956,2,82.9379,115.0000
1395213956,2,200.0000,115.0000
1395213956,2,7.7828,115.0000
1395213956,2,20.3080,115.0000
1395213956,2,114.7740,115.0000
1395213956,2,5.0000,114.5000
1395213956,2,71.0000,114.5000
1395213956,2,500.0000,114.1100
1395213961,1,10.0000,114.1100
1395213964,1,218.4632,114.1100
1395213964,2,5.0000,114.0000
1395213964,2,184.1686,113.5000
1395213964,2,8.4130,113.0000
1395213964,2,249.2184,113.0000
1395213968,2,37.8680,113.0000
1395213968,1,50.0000,114.1100
1395213969,1,436.4313,114.1100
1395213969,2,212.9136,113.0000
1395213969,2,66.5451,112.3000
1395213972,1,0.1050,114.1100
1395213975,1,0.0164,114.0000
1395213975,2,0.9800,113.1000
1395213976,1,20.0309,114.0000
1395213976,1,343.8024,114.1100
1395213976,1,60.0000,115.0000
1395213977,1,100.0000,115.0000
1395213983,1,0.0192,115.0000
1395213983,2,7.1724,114.1100
1395213984,2,0.9900,114.1100
1395213989,1,28.9928,115.0000
1395213989,1,1.6190,115.0000
1395213989,1,11.6000,115.0000
1395213990,1,20.0000,115.8800
1395213993,2,23.3703,115.0000
1395213993,2,55.0937,114.1100
1395213993,2,4.5475,114.1100
1395213997,1,25.9297,115.0000
1395213998,1,15.0400,115.8800
1395214002,2,19.0000,115.2000
1395214005,1,41.1778,115.8800
1395214007,2,55.0703,115.2000
1395214013,1,100.5486,115.0000
1395214015,1,244.3801,115.0000
1395214021,1,11.8192,115.8800
1395214023,1,11.9630,115.8800
1395214025,1,1.3738,116.0000
1395214025,1,50.0000,116.4000
1395214025,1,20.3080,117.0000
1395214025,1,11.7000,117.0000
1395214025,1,21.6840,117.1900
1395214027,2,23.7822,117.1900
1395214033,1,10.0000,116.0000
1395214033,1,76.2178,116.0000
1395214033,2,100.0000,116.0000
1395214034,1,88.0000,117.9900
1395214034,1,1.1800,118.0000
1395214034,1,1.6718,118.1100
1395214034,1,12.4206,118.9000
1395214035,2,76.2178,118.9000
1395214035,2,206.7822,116.0000
1395214035,1,0.0100,118.9800
1395214042,2,500.0000,116.0000
1395214042,2,195.7628,116.0000
1395214042,2,832.6320,116.0000
1395214045,2,193.6975,116.0000
1395214045,1,6.3025,115.9900
1395214047,2,28.6390,116.0100
1395214048,1,10.0000,118.0000
1395214048,1,1.0890,118.9000
1395214048,1,163.3052,118.9000
1395214050,2,237.2920,116.0100
1395214051,1,1.0000,118.9000
1395214054,2,200.0000,116.0100
1395214057,1,100.0000,118.0000
1395214057,1,550.0703,118.0000
1395214057,1,1349.9297,118.9000
1395214062,1,103.6708,118.9000
1395214065,2,34.0690,116.0100
1395214065,2,115.9300,116.0000
1395214068,2,0.9990,116.0000
1395214069,1,200.0000,118.0000
1395214069,1,200.0000,118.0000
1395214069,1,100.0000,118.5000
1395214069,1,465.9310,118.8000
1395214069,1,86.0943,118.9000
1395214069,1,90.2021,118.9800
1395214069,1,382.4430,119.0000
1395214069,1,943.1210,119.0000
1395214072,1,20.1359,118.0000
1395214083,1,0.1731,116.0100
1395214083,1,0.8269,116.0100
1395214084,2,1.0000,116.0200
1395214087,1,50.0000,117.0000
1395214088,2,17.2398,116.1000
1395214088,2,16.9210,116.0200
1395214089,2,1.0000,116.0200
