1400716827,1,0.1000,66.3000,965351
1400716919,1,30.0000,66.3200,965352
1400716957,1,5.4330,66.3300,965353
1400716957,1,4.0000,66.3300,965354
1400716962,2,0.1000,66.3300,965355
1400716989,2,30.0000,66.3000,965356
1400716992,1,23.1875,66.3000,965357
1400717055,2,13.0000,66.3000,965358
1400717060,1,10.0000,66.3000,965359
1400717061,1,7.0000,66.3000,965360
1400717391,1,0.1000,66.3300,965361
1400717539,2,0.1000,66.3300,965362
1400717539,2,14.9070,66.3200,965363
1400717606,1,0.1000,66.3300,965364
1400717606,1,0.1000,66.3300,965365
1400717906,2,150.0000,66.3100,965366
1400718067,2,10.0000,66.3000,965367
1400718180,2,0.1000,66.2700,965368
1400718208,2,49.9000,66.2700,965369
1400718208,2,21.9334,66.2300,965370
1400718306,2,990.0000,66.2300,965371
1400718310,1,10.0000,66.2300,965372
1400718315,1,2.0000,66.2900,965373
1400718360,1,2.0000,66.2800,965374
1400718367,1,2.0000,66.2800,965375
1400718375,1,2.0000,66.2800,965376
1400718382,1,2.0000,66.2800,965377
1400718390,1,2.0000,66.2800,965378
1400718393,2,6.0000,66.2300,965379
1400718393,2,6.0000,66.2300,965380
1400718393,2,7.1090,66.2300,965381
1400718397,1,136.9400,66.2300,965382
1400718399,2,14.7530,66.2200,965383
1400718401,1,1.0000,66.2300,965384
1400718404,1,1.0000,66.2300,965385
1400718406,1,0.1000,66.2300,965386
1400718408,1,100.0000,66.2300,965387
1400718408,1,126.8731,66.2300,965388
1400718473,1,2.0000,66.3000,965389
1400718480,1,2.0000,66.2800,965390
1400718496,1,2.0000,66.3000,965391
1400718503,1,2.0000,66.3000,965392
1400718518,2,1.0000,66.2800,965393
1400718520,2,1.0000,66.2800,965394
1400718619,2,9.1289,66.2500,965395
1400718636,2,25.0000,66.2500,965396
1400718678,1,0.1000,66.2800,965397
1400718678,1,17.9000,66.2800,965398
1400718715,1,0.1000,66.2500,965399
1400718716,1,3.0000,66.2500,965400
1400718719,1,2.5555,66.2500,965401
1400719066,1,2.0000,66.2800,965402
1400719202,1,24.1289,66.2700,965403
1400719203,1,24.1289,66.2800,965404
1400719208,1,3.8711,66.2800,965405
1400719208,1,2.1309,66.2800,965406
1400719265,1,57.3891,66.2800,965407
1400719270,1,3.0000,66.2800,965408
1400719273,1,3.0000,66.2800,965409
1400719274,1,1.0000,66.2800,965410
1400719390,1,0.1000,66.2800,965411
1400719392,1,0.1000,66.2800,965412
1400719394,1,0.1000,66.2800,965413
1400719405,1,432.2705,66.2800,965414
1400719413,2,0.7295,66.2800,965415
1400719482,1,2.2952,66.2900,965416
1400719800,2,0.4445,66.2500,965417
1400719800,2,0.5580,66.2500,965418
1400720017,1,1.0000,66.2900,965419
1400720020,1,0.1000,66.2900,965420
1400720022,1,2.0000,66.2900,965421
1400720033,1,24.6048,66.2900,965422
1400720042,1,15.1233,66.3000,965423
1400720042,1,5.6590,66.3000,965424
1400720119,2,20.0000,66.3000,965425
1400720130,2,4.4747,66.3000,965426
1400720134,1,90.0000,66.3100,965427
1400720134,1,12.9959,66.3400,965428
1400720340,2,1.9360,66.2600,965429
1400720340,2,13.2640,66.2500,965430
1400720491,1,1.9360,66.3300,965431
1400720498,1,26.5371,66.3400,965432
